frame,speed,date,time,marker,Interpolated Time
1430,250,18/10/2023,16:01:40,025+651,16:01:40.848
1431,250,18/10/2023,16:01:40,025+656,16:01:40.908
1432,250,18/10/2023,16:01:40,025+656,16:01:40.969
1433,250,18/10/2023,16:01:40,025+656,16:01:41.029
1434,250,18/10/2023,16:01:40,025+656,16:01:41.089
1435,250,18/10/2023,16:01:40,025+671,16:01:41.150
1436,250,18/10/2023,16:01:40,025+671,16:01:41.210
1437,250,18/10/2023,16:01:40,025+681,16:01:41.271
1438,250,18/10/2023,16:01:40,025+686,16:01:41.331
1439,250,18/10/2023,16:01:40,025+686,16:01:41.391
1440,250,18/10/2023,16:01:41,025+691,16:01:41.452
1441,250,18/10/2023,16:01:41,025+691,16:01:41.512
1442,250,18/10/2023,16:01:41,025+696,16:01:41.572
1443,250,18/10/2023,16:01:41,025+701,16:01:41.633
1444,250,18/10/2023,16:01:41,025+706,16:01:41.693
1445,250,18/10/2023,16:01:41,025+716,16:01:41.754
1446,250,18/10/2023,16:01:41,025+716,16:01:41.814
1447,250,18/10/2023,16:01:41,025+716,16:01:41.874
1448,250,18/10/2023,16:01:41,025+716,16:01:41.935
1449,250,18/10/2023,16:01:41,025+731,16:01:41.995
1450,250,18/10/2023,16:01:41,025+741,16:01:42.055
1451,250,18/10/2023,16:01:41,025+741,16:01:42.116
1452,250,18/10/2023,16:01:41,025+746,16:01:42.176
1453,250,18/10/2023,16:01:41,025+751,16:01:42.237
1454,250,18/10/2023,16:01:41,025+751,16:01:42.297
1455,249,18/10/2023,16:01:42,025+751,16:01:42.357
1456,249,18/10/2023,16:01:42,025+766,16:01:42.418
1457,249,18/10/2023,16:01:42,025+766,16:01:42.478
1458,249,18/10/2023,16:01:42,025+771,16:01:42.538
1459,249,18/10/2023,16:01:42,025+771,16:01:42.599
1460,249,18/10/2023,16:01:42,025+781,16:01:42.659
1461,249,18/10/2023,16:01:42,025+781,16:01:42.720
1462,249,18/10/2023,16:01:42,025+786,16:01:42.780
1463,249,18/10/2023,16:01:42,025+791,16:01:42.840
1464,249,18/10/2023,16:01:42,025+791,16:01:42.901
1465,249,18/10/2023,16:01:42,025+801,16:01:42.961
1466,249,18/10/2023,16:01:42,025+806,16:01:43.021
1467,249,18/10/2023,16:01:42,025+811,16:01:43.082
1468,249,18/10/2023,16:01:42,025+811,16:01:43.142
1469,249,18/10/2023,16:01:42,025+816,16:01:43.203
1470,249,18/10/2023,16:01:42,025+816,16:01:43.263
1471,249,18/10/2023,16:01:42,025+816,16:01:43.323
1472,249,18/10/2023,16:01:43,025+816,16:01:43.384
1473,249,18/10/2023,16:01:43,025+816,16:01:43.444
1474,249,18/10/2023,16:01:43,025+816,16:01:43.504
1475,249,18/10/2023,16:01:43,025+841,16:01:43.565
1476,249,18/10/2023,16:01:43,025+846,16:01:43.625
1477,249,18/10/2023,16:01:43,025+851,16:01:43.686
1478,249,18/10/2023,16:01:43,025+856,16:01:43.746
1479,249,18/10/2023,16:01:43,025+856,16:01:43.806
1480,249,18/10/2023,16:01:43,025+856,16:01:43.867
1481,249,18/10/2023,16:01:43,025+856,16:01:43.927
1482,249,18/10/2023,16:01:43,025+871,16:01:43.987
1483,249,18/10/2023,16:01:43,025+876,16:01:44.048
1484,249,18/10/2023,16:01:43,025+876,16:01:44.108
1485,249,18/10/2023,16:01:43,025+886,16:01:44.169
1486,249,18/10/2023,16:01:43,025+886,16:01:44.229
1487,249,18/10/2023,16:01:43,025+891,16:01:44.289
1488,249,18/10/2023,16:01:44,025+896,16:01:44.350
1489,249,18/10/2023,16:01:44,025+901,16:01:44.410
1490,249,18/10/2023,16:01:44,025+901,16:01:44.470
1491,249,18/10/2023,16:01:44,025+901,16:01:44.531
1492,249,18/10/2023,16:01:44,025+916,16:01:44.591
1493,249,18/10/2023,16:01:44,025+921,16:01:44.652
1494,249,18/10/2023,16:01:44,025+926,16:01:44.712
1495,249,18/10/2023,16:01:44,025+926,16:01:44.772
1496,249,18/10/2023,16:01:44,025+926,16:01:44.833
1497,249,18/10/2023,16:01:44,025+926,16:01:44.893
1498,249,18/10/2023,16:01:44,025+941,16:01:44.954
1499,249,18/10/2023,16:01:44,025+946,16:01:45.014
1500,249,18/10/2023,16:01:44,025+951,16:01:45.074
1501,249,18/10/2023,16:01:44,025+956,16:01:45.135
1502,249,18/10/2023,16:01:44,025+961,16:01:45.195
1503,249,18/10/2023,16:01:44,025+961,16:01:45.255
1504,249,18/10/2023,16:01:45,025+966,16:01:45.316
1505,249,18/10/2023,16:01:45,025+971,16:01:45.376
1506,249,18/10/2023,16:01:45,025+976,16:01:45.437
1507,249,18/10/2023,16:01:45,025+976,16:01:45.497
1508,248,18/10/2023,16:01:45,025+981,16:01:45.557
1509,248,18/10/2023,16:01:45,025+986,16:01:45.618
1510,248,18/10/2023,16:01:45,025+991,16:01:45.678
1511,248,18/10/2023,16:01:45,025+996,16:01:45.738
1512,248,18/10/2023,16:01:45,025+996,16:01:45.799
1513,248,18/10/2023,16:01:45,026+006,16:01:45.859
1514,248,18/10/2023,16:01:45,026+006,16:01:45.920
1515,248,18/10/2023,16:01:45,026+011,16:01:45.980
1516,248,18/10/2023,16:01:45,026+016,16:01:46.040
1517,248,18/10/2023,16:01:45,026+021,16:01:46.101
1518,248,18/10/2023,16:01:45,026+021,16:01:46.161
1519,248,18/10/2023,16:01:45,026+021,16:01:46.221
1520,248,18/10/2023,16:01:45,026+021,16:01:46.282
1521,248,18/10/2023,16:01:45,026+021,16:01:46.342
1522,248,18/10/2023,16:01:46,026+036,16:01:46.403
1523,248,18/10/2023,16:01:46,026+041,16:01:46.463
1524,248,18/10/2023,16:01:46,026+046,16:01:46.523
1525,248,18/10/2023,16:01:46,026+051,16:01:46.584
1526,248,18/10/2023,16:01:46,026+056,16:01:46.644
1527,248,18/10/2023,16:01:46,026+061,16:01:46.704
1528,248,18/10/2023,16:01:46,026+071,16:01:46.765
1529,248,18/10/2023,16:01:46,026+076,16:01:46.825
1530,248,18/10/2023,16:01:46,026+076,16:01:46.886
1531,248,18/10/2023,16:01:46,026+081,16:01:46.946
1532,248,18/10/2023,16:01:46,026+086,16:01:47.006
1533,248,18/10/2023,16:01:46,026+091,16:01:47.067
1534,248,18/10/2023,16:01:46,026+091,16:01:47.127
1535,248,18/10/2023,16:01:46,026+096,16:01:47.187
1536,248,18/10/2023,16:01:46,026+096,16:01:47.248
1537,248,18/10/2023,16:01:47,026+106,16:01:47.308
1538,248,18/10/2023,16:01:47,026+106,16:01:47.369
1539,248,18/10/2023,16:01:47,026+111,16:01:47.429
1540,248,18/10/2023,16:01:47,026+116,16:01:47.489
1541,248,18/10/2023,16:01:47,026+121,16:01:47.550
1542,248,18/10/2023,16:01:47,026+121,16:01:47.610
1543,248,18/10/2023,16:01:47,026+121,16:01:47.670
1544,248,18/10/2023,16:01:47,026+121,16:01:47.731
1545,248,18/10/2023,16:01:47,026+121,16:01:47.791
1546,248,18/10/2023,16:01:47,026+141,16:01:47.852
1547,248,18/10/2023,16:01:47,026+146,16:01:47.912
1548,248,18/10/2023,16:01:47,026+151,16:01:47.972
1549,248,18/10/2023,16:01:47,026+151,16:01:48.033
1550,248,18/10/2023,16:01:47,026+151,16:01:48.093
1551,248,18/10/2023,16:01:47,026+166,16:01:48.153
1552,248,18/10/2023,16:01:47,026+166,16:01:48.214
1553,248,18/10/2023,16:01:48,026+171,16:01:48.274
1554,248,18/10/2023,16:01:48,026+176,16:01:48.335
1555,248,18/10/2023,16:01:48,026+186,16:01:48.395
1556,248,18/10/2023,16:01:48,026+191,16:01:48.455
1557,248,18/10/2023,16:01:48,026+191,16:01:48.516
1558,248,18/10/2023,16:01:48,026+196,16:01:48.576
1559,247,18/10/2023,16:01:48,026+201,16:01:48.636
1560,247,18/10/2023,16:01:48,026+206,16:01:48.697
1561,247,18/10/2023,16:01:48,026+211,16:01:48.757
1562,247,18/10/2023,16:01:48,026+211,16:01:48.818
1563,247,18/10/2023,16:01:48,026+216,16:01:48.878
1564,247,18/10/2023,16:01:48,026+221,16:01:48.938
1565,247,18/10/2023,16:01:48,026+226,16:01:48.999
1566,247,18/10/2023,16:01:48,026+226,16:01:49.059
1567,247,18/10/2023,16:01:48,026+231,16:01:49.119
1568,247,18/10/2023,16:01:48,026+236,16:01:49.180
1569,247,18/10/2023,16:01:49,026+241,16:01:49.240
1570,247,18/10/2023,16:01:49,026+246,16:01:49.301
1571,247,18/10/2023,16:01:49,026+246,16:01:49.361
1572,247,18/10/2023,16:01:49,026+246,16:01:49.421
1573,247,18/10/2023,16:01:49,026+256,16:01:49.482
1574,247,18/10/2023,16:01:49,026+261,16:01:49.542
1575,247,18/10/2023,16:01:49,026+261,16:01:49.602
1576,247,18/10/2023,16:01:49,026+266,16:01:49.663
1577,247,18/10/2023,16:01:49,026+271,16:01:49.723
1578,247,18/10/2023,16:01:49,026+276,16:01:49.784
1579,247,18/10/2023,16:01:49,026+281,16:01:49.844
1580,247,18/10/2023,16:01:49,026+286,16:01:49.904
1581,247,18/10/2023,16:01:49,026+286,16:01:49.965
1582,247,18/10/2023,16:01:49,026+291,16:01:50.025
1583,247,18/10/2023,16:01:49,026+296,16:01:50.086
1584,247,18/10/2023,16:01:49,026+301,16:01:50.146
1585,247,18/10/2023,16:01:49,026+306,16:01:50.206
1586,247,18/10/2023,16:01:50,026+311,16:01:50.267
1587,247,18/10/2023,16:01:50,026+311,16:01:50.327
1588,247,18/10/2023,16:01:50,026+316,16:01:50.387
1589,247,18/10/2023,16:01:50,026+321,16:01:50.448
1590,247,18/10/2023,16:01:50,026+326,16:01:50.508
1591,247,18/10/2023,16:01:50,026+331,16:01:50.569
1592,247,18/10/2023,16:01:50,026+336,16:01:50.629
1593,247,18/10/2023,16:01:50,026+341,16:01:50.689
1594,247,18/10/2023,16:01:50,026+341,16:01:50.750
1595,247,18/10/2023,16:01:50,026+346,16:01:50.810
1596,247,18/10/2023,16:01:50,026+346,16:01:50.870
1597,247,18/10/2023,16:01:50,026+356,16:01:50.931
1598,247,18/10/2023,16:01:50,026+361,16:01:50.991
1599,247,18/10/2023,16:01:50,026+361,16:01:51.052
1600,247,18/10/2023,16:01:50,026+366,16:01:51.112
1601,247,18/10/2023,16:01:50,026+376,16:01:51.172
1602,247,18/10/2023,16:01:50,026+376,16:01:51.233
1603,247,18/10/2023,16:01:51,026+381,16:01:51.293
1604,247,18/10/2023,16:01:51,026+381,16:01:51.353
1605,247,18/10/2023,16:01:51,026+386,16:01:51.414
1606,247,18/10/2023,16:01:51,026+391,16:01:51.474
1607,247,18/10/2023,16:01:51,026+396,16:01:51.535
1608,247,18/10/2023,16:01:51,026+401,16:01:51.595
1609,247,18/10/2023,16:01:51,026+406,16:01:51.655
1610,247,18/10/2023,16:01:51,026+406,16:01:51.716
1611,247,18/10/2023,16:01:51,026+411,16:01:51.776
1612,247,18/10/2023,16:01:51,026+416,16:01:51.836
1613,247,18/10/2023,16:01:51,026+421,16:01:51.897
1614,247,18/10/2023,16:01:51,026+426,16:01:51.957
1615,247,18/10/2023,16:01:51,026+431,16:01:52.018
1616,247,18/10/2023,16:01:51,026+431,16:01:52.078
1617,246,18/10/2023,16:01:51,026+436,16:01:52.138
1618,246,18/10/2023,16:01:52,026+446,16:01:52.199
1619,246,18/10/2023,16:01:52,026+451,16:01:52.259
1620,246,18/10/2023,16:01:52,026+451,16:01:52.319
1621,246,18/10/2023,16:01:52,026+456,16:01:52.380
1622,246,18/10/2023,16:01:52,026+461,16:01:52.440
1623,246,18/10/2023,16:01:52,026+466,16:01:52.501
1624,246,18/10/2023,16:01:52,026+471,16:01:52.561
1625,246,18/10/2023,16:01:52,026+471,16:01:52.621
1626,246,18/10/2023,16:01:52,026+476,16:01:52.682
1627,246,18/10/2023,16:01:52,026+481,16:01:52.742
1628,246,18/10/2023,16:01:52,026+486,16:01:52.802
1629,246,18/10/2023,16:01:52,026+491,16:01:52.863
1630,246,18/10/2023,16:01:52,026+491,16:01:52.923
1631,246,18/10/2023,16:01:52,026+496,16:01:52.984
1632,246,18/10/2023,16:01:52,026+501,16:01:53.044
1633,246,18/10/2023,16:01:52,026+506,16:01:53.104
1634,246,18/10/2023,16:01:52,026+506,16:01:53.165
1635,246,18/10/2023,16:01:53,026+516,16:01:53.225
1636,246,18/10/2023,16:01:53,026+521,16:01:53.285
1637,246,18/10/2023,16:01:53,026+526,16:01:53.346
1638,246,18/10/2023,16:01:53,026+531,16:01:53.406
1639,246,18/10/2023,16:01:53,026+531,16:01:53.467
1640,246,18/10/2023,16:01:53,026+536,16:01:53.527
1641,246,18/10/2023,16:01:53,026+541,16:01:53.587
1642,246,18/10/2023,16:01:53,026+541,16:01:53.648
1643,246,18/10/2023,16:01:53,026+551,16:01:53.708
1644,246,18/10/2023,16:01:53,026+551,16:01:53.768
1645,246,18/10/2023,16:01:53,026+556,16:01:53.829
1646,246,18/10/2023,16:01:53,026+561,16:01:53.889
1647,246,18/10/2023,16:01:53,026+566,16:01:53.950
1648,246,18/10/2023,16:01:53,026+566,16:01:54.010
1649,246,18/10/2023,16:01:53,026+571,16:01:54.070
1650,246,18/10/2023,16:01:53,026+576,16:01:54.131
1651,246,18/10/2023,16:01:53,026+581,16:01:54.191
1652,246,18/10/2023,16:01:54,026+586,16:01:54.251
1653,246,18/10/2023,16:01:54,026+586,16:01:54.312
1654,246,18/10/2023,16:01:54,026+591,16:01:54.372
1655,246,18/10/2023,16:01:54,026+596,16:01:54.433
1656,246,18/10/2023,16:01:54,026+601,16:01:54.493
1657,246,18/10/2023,16:01:54,026+601,16:01:54.553
1658,246,18/10/2023,16:01:54,026+606,16:01:54.614
1659,246,18/10/2023,16:01:54,026+611,16:01:54.674
1660,246,18/10/2023,16:01:54,026+611,16:01:54.734
1661,246,18/10/2023,16:01:54,026+611,16:01:54.795
1662,246,18/10/2023,16:01:54,026+611,16:01:54.855
1663,246,18/10/2023,16:01:54,026+611,16:01:54.916
1664,246,18/10/2023,16:01:54,026+636,16:01:54.976
1665,246,18/10/2023,16:01:54,026+636,16:01:55.036
1666,246,18/10/2023,16:01:54,026+646,16:01:55.097
1667,246,18/10/2023,16:01:54,026+646,16:01:55.157
1668,246,18/10/2023,16:01:55,026+651,16:01:55.217
1669,246,18/10/2023,16:01:55,026+656,16:01:55.278
1670,246,18/10/2023,16:01:55,026+671,16:01:55.338
1671,246,18/10/2023,16:01:55,026+676,16:01:55.399
1672,246,18/10/2023,16:01:55,026+676,16:01:55.459
1673,246,18/10/2023,16:01:55,026+681,16:01:55.519
1674,246,18/10/2023,16:01:55,026+681,16:01:55.580
1675,245,18/10/2023,16:01:55,026+681,16:01:55.640
1676,245,18/10/2023,16:01:55,026+681,16:01:55.701
1677,245,18/10/2023,16:01:55,026+706,16:01:55.761
1678,245,18/10/2023,16:01:55,026+706,16:01:55.821
1679,245,18/10/2023,16:01:55,026+716,16:01:55.882
1680,245,18/10/2023,16:01:55,026+716,16:01:55.942
1681,245,18/10/2023,16:01:56,026+716,16:01:56.002
1682,245,18/10/2023,16:01:56,026+716,16:01:56.063
1683,245,18/10/2023,16:01:56,026+731,16:01:56.123
1684,245,18/10/2023,16:01:56,026+731,16:01:56.184
1685,245,18/10/2023,16:01:56,026+731,16:01:56.244
1686,245,18/10/2023,16:01:56,026+741,16:01:56.304
1687,245,18/10/2023,16:01:56,026+746,16:01:56.365
1688,245,18/10/2023,16:01:56,026+751,16:01:56.425
1689,245,18/10/2023,16:01:56,026+756,16:01:56.485
1690,245,18/10/2023,16:01:56,026+756,16:01:56.546
1691,245,18/10/2023,16:01:56,026+761,16:01:56.606
1692,245,18/10/2023,16:01:56,026+766,16:01:56.667
1693,245,18/10/2023,16:01:56,026+766,16:01:56.727
1694,245,18/10/2023,16:01:56,026+771,16:01:56.787
1695,245,18/10/2023,16:01:56,026+776,16:01:56.848
1696,245,18/10/2023,16:01:57,026+786,16:01:56.908
1697,245,18/10/2023,16:01:57,026+786,16:01:56.968
1698,245,18/10/2023,16:01:57,026+791,16:01:57.029
1699,245,18/10/2023,16:01:57,026+791,16:01:57.089
1700,245,18/10/2023,16:01:57,026+801,16:01:57.150
1701,245,18/10/2023,16:01:57,026+806,16:01:57.210
1702,245,18/10/2023,16:01:57,026+806,16:01:57.270
1703,245,18/10/2023,16:01:57,026+811,16:01:57.331
1704,245,18/10/2023,16:01:57,026+816,16:01:57.391
1705,245,18/10/2023,16:01:57,026+821,16:01:57.451
1706,245,18/10/2023,16:01:57,026+826,16:01:57.512
1707,245,18/10/2023,16:01:57,026+826,16:01:57.572
1708,245,18/10/2023,16:01:57,026+831,16:01:57.633
1709,244,18/10/2023,16:01:57,026+836,16:01:57.693
1710,244,18/10/2023,16:01:57,026+841,16:01:57.753
1711,244,18/10/2023,16:01:57,026+841,16:01:57.814
1712,244,18/10/2023,16:01:57,026+846,16:01:57.874
1713,244,18/10/2023,16:01:57,026+851,16:01:57.934
1714,244,18/10/2023,16:01:58,026+856,16:01:57.995
1715,244,18/10/2023,16:01:58,026+861,16:01:58.055
1716,244,18/10/2023,16:01:58,026+861,16:01:58.116
1717,244,18/10/2023,16:01:58,026+866,16:01:58.176
1718,244,18/10/2023,16:01:58,026+871,16:01:58.236
1719,244,18/10/2023,16:01:58,026+876,16:01:58.297
1720,244,18/10/2023,16:01:58,026+876,16:01:58.357
1721,244,18/10/2023,16:01:58,026+886,16:01:58.417
1722,244,18/10/2023,16:01:58,026+886,16:01:58.478
1723,244,18/10/2023,16:01:58,026+891,16:01:58.538
1724,244,18/10/2023,16:01:58,026+896,16:01:58.599
1725,244,18/10/2023,16:01:58,026+901,16:01:58.659
1726,244,18/10/2023,16:01:58,026+901,16:01:58.719
1727,244,18/10/2023,16:01:58,026+901,16:01:58.780
1728,244,18/10/2023,16:01:58,026+911,16:01:58.840
1729,244,18/10/2023,16:01:58,026+916,16:01:58.900
1730,244,18/10/2023,16:01:58,026+916,16:01:58.961
1731,244,18/10/2023,16:01:59,026+921,16:01:59.021
1732,244,18/10/2023,16:01:59,026+926,16:01:59.082
1733,244,18/10/2023,16:01:59,026+931,16:01:59.142
1734,244,18/10/2023,16:01:59,026+931,16:01:59.202
1735,244,18/10/2023,16:01:59,026+936,16:01:59.263
1736,244,18/10/2023,16:01:59,026+941,16:01:59.323
1737,243,18/10/2023,16:01:59,026+946,16:01:59.383
1738,243,18/10/2023,16:01:59,026+951,16:01:59.444
1739,243,18/10/2023,16:01:59,026+956,16:01:59.504
1740,243,18/10/2023,16:01:59,026+956,16:01:59.565
1741,243,18/10/2023,16:01:59,026+961,16:01:59.625
1742,243,18/10/2023,16:01:59,026+966,16:01:59.685
1743,243,18/10/2023,16:01:59,026+966,16:01:59.746
1744,243,18/10/2023,16:01:59,026+971,16:01:59.806
1745,243,18/10/2023,16:01:59,026+976,16:01:59.866
1746,243,18/10/2023,16:01:59,026+981,16:01:59.927
1747,243,18/10/2023,16:01:59,026+981,16:01:59.987
1748,243,18/10/2023,16:01:59,026+986,16:02:00.048
1749,243,18/10/2023,16:02:00,026+991,16:02:00.108
1750,243,18/10/2023,16:02:00,026+996,16:02:00.168
1751,243,18/10/2023,16:02:00,027+006,16:02:00.229
1752,243,18/10/2023,16:02:00,027+006,16:02:00.289
1753,243,18/10/2023,16:02:00,027+011,16:02:00.349
1754,243,18/10/2023,16:02:00,027+011,16:02:00.410
1755,243,18/10/2023,16:02:00,027+016,16:02:00.470
1756,243,18/10/2023,16:02:00,027+021,16:02:00.531
1757,243,18/10/2023,16:02:00,027+021,16:02:00.591
1758,243,18/10/2023,16:02:00,027+026,16:02:00.651
1759,243,18/10/2023,16:02:00,027+031,16:02:00.712
1760,243,18/10/2023,16:02:00,027+036,16:02:00.772
1761,243,18/10/2023,16:02:00,027+036,16:02:00.833
1762,243,18/10/2023,16:02:00,027+041,16:02:00.893
1763,242,18/10/2023,16:02:00,027+046,16:02:00.953
1764,242,18/10/2023,16:02:00,027+051,16:02:01.014
1765,242,18/10/2023,16:02:00,027+051,16:02:01.074
1766,242,18/10/2023,16:02:01,027+051,16:02:01.134
1767,242,18/10/2023,16:02:01,027+051,16:02:01.195
1768,242,18/10/2023,16:02:01,027+066,16:02:01.255
1769,242,18/10/2023,16:02:01,027+076,16:02:01.316
1770,242,18/10/2023,16:02:01,027+076,16:02:01.376
1771,242,18/10/2023,16:02:01,027+081,16:02:01.436
1772,242,18/10/2023,16:02:01,027+086,16:02:01.497
1773,242,18/10/2023,16:02:01,027+091,16:02:01.557
1774,242,18/10/2023,16:02:01,027+091,16:02:01.617
1775,242,18/10/2023,16:02:01,027+091,16:02:01.678
1776,242,18/10/2023,16:02:01,027+101,16:02:01.738
1777,242,18/10/2023,16:02:01,027+106,16:02:01.799
1778,242,18/10/2023,16:02:01,027+106,16:02:01.859
1779,242,18/10/2023,16:02:01,027+111,16:02:01.919
1780,242,18/10/2023,16:02:01,027+116,16:02:01.980
1781,242,18/10/2023,16:02:01,027+121,16:02:02.040
1782,242,18/10/2023,16:02:01,027+121,16:02:02.100
1783,242,18/10/2023,16:02:02,027+121,16:02:02.161
1784,242,18/10/2023,16:02:02,027+121,16:02:02.221
1785,242,18/10/2023,16:02:02,027+136,16:02:02.282
1786,242,18/10/2023,16:02:02,027+136,16:02:02.342
1787,242,18/10/2023,16:02:02,027+141,16:02:02.402
1788,242,18/10/2023,16:02:02,027+146,16:02:02.463
1789,242,18/10/2023,16:02:02,027+151,16:02:02.523
1790,242,18/10/2023,16:02:02,027+166,16:02:02.583
1791,242,18/10/2023,16:02:02,027+171,16:02:02.644
1792,242,18/10/2023,16:02:02,027+171,16:02:02.704
1793,242,18/10/2023,16:02:02,027+181,16:02:02.765
1794,242,18/10/2023,16:02:02,027+181,16:02:02.825
1795,242,18/10/2023,16:02:02,027+186,16:02:02.885
1796,242,18/10/2023,16:02:03,027+191,16:02:02.946
1797,242,18/10/2023,16:02:03,027+196,16:02:03.006
1798,242,18/10/2023,16:02:03,027+196,16:02:03.066
1799,242,18/10/2023,16:02:03,027+201,16:02:03.127
1800,242,18/10/2023,16:02:03,027+206,16:02:03.187
1801,242,18/10/2023,16:02:03,027+206,16:02:03.248
1802,242,18/10/2023,16:02:03,027+216,16:02:03.308
1803,242,18/10/2023,16:02:03,027+216,16:02:03.368
1804,242,18/10/2023,16:02:03,027+221,16:02:03.429
1805,242,18/10/2023,16:02:03,027+226,16:02:03.489
1806,242,18/10/2023,16:02:03,027+231,16:02:03.549
1807,242,18/10/2023,16:02:03,027+231,16:02:03.610
1808,242,18/10/2023,16:02:03,027+236,16:02:03.670
1809,242,18/10/2023,16:02:03,027+241,16:02:03.731
1810,242,18/10/2023,16:02:03,027+246,16:02:03.791
1811,242,18/10/2023,16:02:03,027+246,16:02:03.851
1812,242,18/10/2023,16:02:03,027+251,16:02:03.912
1813,242,18/10/2023,16:02:03,027+256,16:02:03.972
1814,242,18/10/2023,16:02:04,027+261,16:02:04.032
1815,242,18/10/2023,16:02:04,027+266,16:02:04.093
1816,242,18/10/2023,16:02:04,027+271,16:02:04.153
1817,242,18/10/2023,16:02:04,027+271,16:02:04.214
1818,242,18/10/2023,16:02:04,027+276,16:02:04.274
1819,242,18/10/2023,16:02:04,027+281,16:02:04.334
1820,242,18/10/2023,16:02:04,027+281,16:02:04.395
1821,242,18/10/2023,16:02:04,027+281,16:02:04.455
1822,242,18/10/2023,16:02:04,027+281,16:02:04.515
1823,242,18/10/2023,16:02:04,027+296,16:02:04.576
1824,242,18/10/2023,16:02:04,027+296,16:02:04.636
1825,242,18/10/2023,16:02:04,027+301,16:02:04.697
1826,242,18/10/2023,16:02:04,027+306,16:02:04.757
1827,242,18/10/2023,16:02:04,027+311,16:02:04.817
1828,242,18/10/2023,16:02:04,027+316,16:02:04.878
1829,242,18/10/2023,16:02:04,027+321,16:02:04.938
1830,242,18/10/2023,16:02:04,027+321,16:02:04.998
1831,242,18/10/2023,16:02:05,027+326,16:02:05.059
1832,242,18/10/2023,16:02:05,027+331,16:02:05.119
1833,242,18/10/2023,16:02:05,027+331,16:02:05.180
1834,243,18/10/2023,16:02:05,027+341,16:02:05.240
1835,243,18/10/2023,16:02:05,027+346,16:02:05.300
1836,243,18/10/2023,16:02:05,027+351,16:02:05.361
1837,243,18/10/2023,16:02:05,027+356,16:02:05.421
1838,243,18/10/2023,16:02:05,027+356,16:02:05.481
1839,243,18/10/2023,16:02:05,027+361,16:02:05.542
1840,243,18/10/2023,16:02:05,027+366,16:02:05.602
1841,243,18/10/2023,16:02:05,027+366,16:02:05.663
1842,243,18/10/2023,16:02:05,027+376,16:02:05.723
1843,243,18/10/2023,16:02:05,027+381,16:02:05.783
1844,243,18/10/2023,16:02:05,027+381,16:02:05.844
1845,243,18/10/2023,16:02:05,027+381,16:02:05.904
1846,243,18/10/2023,16:02:06,027+396,16:02:05.964
1847,243,18/10/2023,16:02:06,027+401,16:02:06.025
1848,243,18/10/2023,16:02:06,027+401,16:02:06.085
1849,243,18/10/2023,16:02:06,027+401,16:02:06.146
1850,244,18/10/2023,16:02:06,027+411,16:02:06.206
1851,244,18/10/2023,16:02:06,027+416,16:02:06.266
1852,244,18/10/2023,16:02:06,027+421,16:02:06.327
1853,244,18/10/2023,16:02:06,027+426,16:02:06.387
1854,244,18/10/2023,16:02:06,027+426,16:02:06.448
1855,244,18/10/2023,16:02:06,027+431,16:02:06.508
1856,244,18/10/2023,16:02:06,027+436,16:02:06.568
1857,244,18/10/2023,16:02:06,027+441,16:02:06.629
1858,244,18/10/2023,16:02:06,027+446,16:02:06.689
1859,244,18/10/2023,16:02:06,027+446,16:02:06.749
1860,244,18/10/2023,16:02:06,027+451,16:02:06.810
1861,244,18/10/2023,16:02:06,027+456,16:02:06.870
1862,244,18/10/2023,16:02:07,027+461,16:02:06.931
1863,244,18/10/2023,16:02:07,027+461,16:02:06.991
1864,244,18/10/2023,16:02:07,027+466,16:02:07.051
1865,245,18/10/2023,16:02:07,027+471,16:02:07.112
1866,245,18/10/2023,16:02:07,027+476,16:02:07.172
1867,245,18/10/2023,16:02:07,027+476,16:02:07.232
1868,245,18/10/2023,16:02:07,027+486,16:02:07.293
1869,245,18/10/2023,16:02:07,027+486,16:02:07.353
1870,245,18/10/2023,16:02:07,027+491,16:02:07.414
1871,245,18/10/2023,16:02:07,027+496,16:02:07.474
1872,245,18/10/2023,16:02:07,027+496,16:02:07.534
1873,245,18/10/2023,16:02:07,027+501,16:02:07.595
1874,245,18/10/2023,16:02:07,027+511,16:02:07.655
1875,245,18/10/2023,16:02:07,027+516,16:02:07.715
1876,245,18/10/2023,16:02:07,027+521,16:02:07.776
1877,245,18/10/2023,16:02:07,027+521,16:02:07.836
1878,245,18/10/2023,16:02:07,027+526,16:02:07.897
1879,246,18/10/2023,16:02:08,027+531,16:02:07.957
1880,246,18/10/2023,16:02:08,027+536,16:02:08.017
1881,246,18/10/2023,16:02:08,027+536,16:02:08.078
1882,246,18/10/2023,16:02:08,027+541,16:02:08.138
1883,246,18/10/2023,16:02:08,027+546,16:02:08.198
1884,246,18/10/2023,16:02:08,027+551,16:02:08.259
1885,246,18/10/2023,16:02:08,027+556,16:02:08.319
1886,246,18/10/2023,16:02:08,027+556,16:02:08.380
1887,246,18/10/2023,16:02:08,027+561,16:02:08.440
1888,246,18/10/2023,16:02:08,027+566,16:02:08.500
1889,246,18/10/2023,16:02:08,027+571,16:02:08.561
1890,246,18/10/2023,16:02:08,027+576,16:02:08.621
1891,246,18/10/2023,16:02:08,027+576,16:02:08.681
1892,246,18/10/2023,16:02:08,027+581,16:02:08.742
1893,247,18/10/2023,16:02:08,027+581,16:02:08.802
1894,247,18/10/2023,16:02:08,027+596,16:02:08.863
