frame,speed,date,time,marker
1949,246,18/10/2023,16:02:08,027+361
1950,246,18/10/2023,16:02:08,027+361
1951,246,18/10/2023,16:02:08,027+366
1952,246,18/10/2023,16:02:08,027+371
1953,246,18/10/2023,16:02:08,027+376
1954,246,18/10/2023,16:02:08,027+381
1955,246,18/10/2023,16:02:08,027+381
1956,246,18/10/2023,16:02:08,027+386
1957,247,18/10/2023,16:02:08,027+391
1958,247,18/10/2023,16:02:08,027+396
1959,247,18/10/2023,16:02:09,027+401
1960,247,18/10/2023,16:02:09,027+401
1961,247,18/10/2023,16:02:09,027+406
1962,247,18/10/2023,16:02:09,027+411
1963,247,18/10/2023,16:02:09,027+416
1964,247,18/10/2023,16:02:09,027+416
1965,247,18/10/2023,16:02:09,027+421
1966,247,18/10/2023,16:02:09,027+426
1967,247,18/10/2023,16:02:09,027+431
1968,247,18/10/2023,16:02:09,027+436
1969,247,18/10/2023,16:02:09,027+436
1970,247,18/10/2023,16:02:09,027+441
1971,247,18/10/2023,16:02:09,027+446
1972,247,18/10/2023,16:02:09,027+451
1973,248,18/10/2023,16:02:09,027+456
1974,248,18/10/2023,16:02:09,027+456
1975,248,18/10/2023,16:02:09,027+461
1976,248,18/10/2023,16:02:10,027+466
1977,248,18/10/2023,16:02:10,027+471
1978,248,18/10/2023,16:02:10,027+476
1979,248,18/10/2023,16:02:10,027+476
1980,248,18/10/2023,16:02:10,027+481
1981,248,18/10/2023,16:02:10,027+486
1982,248,18/10/2023,16:02:10,027+491
1983,248,18/10/2023,16:02:10,027+496
1984,248,18/10/2023,16:02:10,027+501
1985,248,18/10/2023,16:02:10,027+501
1986,248,18/10/2023,16:02:10,027+506
1987,248,18/10/2023,16:02:10,027+511
1988,249,18/10/2023,16:02:10,027+516
1989,249,18/10/2023,16:02:10,027+516
1990,249,18/10/2023,16:02:10,027+521
1991,249,18/10/2023,16:02:10,027+526
1992,249,18/10/2023,16:02:10,027+531
1993,249,18/10/2023,16:02:11,027+536
1994,249,18/10/2023,16:02:11,027+536
1995,249,18/10/2023,16:02:11,027+541
1996,249,18/10/2023,16:02:11,027+546
1997,249,18/10/2023,16:02:11,027+551
1998,249,18/10/2023,16:02:11,027+556
1999,249,18/10/2023,16:02:11,027+561
2000,249,18/10/2023,16:02:11,027+561
2001,249,18/10/2023,16:02:11,027+566
2002,249,18/10/2023,16:02:11,027+571
2003,249,18/10/2023,16:02:11,027+576
2004,250,18/10/2023,16:02:11,027+581
2005,250,18/10/2023,16:02:11,027+581
2006,250,18/10/2023,16:02:11,027+586
2007,250,18/10/2023,16:02:11,027+591
2008,250,18/10/2023,16:02:11,027+596
2009,250,18/10/2023,16:02:11,027+601
2010,250,18/10/2023,16:02:11,027+601
2011,250,18/10/2023,16:02:12,027+606
2012,250,18/10/2023,16:02:12,027+611
2013,250,18/10/2023,16:02:12,027+616
2014,250,18/10/2023,16:02:12,027+621
2015,250,18/10/2023,16:02:12,027+621
2016,250,18/10/2023,16:02:12,027+626
2017,250,18/10/2023,16:02:12,027+631
2018,250,18/10/2023,16:02:12,027+636
2019,250,18/10/2023,16:02:12,027+641
2020,250,18/10/2023,16:02:12,027+641
2021,250,18/10/2023,16:02:12,027+646
2022,250,18/10/2023,16:02:12,027+651
2023,251,18/10/2023,16:02:12,027+656
2024,251,18/10/2023,16:02:12,027+661
2025,251,18/10/2023,16:02:12,027+661
2026,251,18/10/2023,16:02:12,027+666
2027,251,18/10/2023,16:02:12,027+671
2028,251,18/10/2023,16:02:13,027+676
2029,251,18/10/2023,16:02:13,027+681
2030,251,18/10/2023,16:02:13,027+686
2031,251,18/10/2023,16:02:13,027+686
2032,251,18/10/2023,16:02:13,027+691
2033,251,18/10/2023,16:02:13,027+696
2034,251,18/10/2023,16:02:13,027+701
2035,251,18/10/2023,16:02:13,027+706
2036,251,18/10/2023,16:02:13,027+706
2037,251,18/10/2023,16:02:13,027+711
2038,251,18/10/2023,16:02:13,027+716
2039,251,18/10/2023,16:02:13,027+721
2040,251,18/10/2023,16:02:13,027+726
2041,251,18/10/2023,16:02:13,027+726
2042,251,18/10/2023,16:02:13,027+731
2043,251,18/10/2023,16:02:13,027+736
2044,251,18/10/2023,16:02:13,027+741
2045,252,18/10/2023,16:02:14,027+746
2046,252,18/10/2023,16:02:14,027+746
2047,252,18/10/2023,16:02:14,027+751
2048,252,18/10/2023,16:02:14,027+756
2049,252,18/10/2023,16:02:14,027+761
2050,252,18/10/2023,16:02:14,027+766
2051,252,18/10/2023,16:02:14,027+766
2052,252,18/10/2023,16:02:14,027+771
2053,252,18/10/2023,16:02:14,027+776
2054,252,18/10/2023,16:02:14,027+781
2055,252,18/10/2023,16:02:14,027+786
2056,252,18/10/2023,16:02:14,027+791
2057,252,18/10/2023,16:02:14,027+791
2058,252,18/10/2023,16:02:14,027+796
2059,252,18/10/2023,16:02:14,027+801
2060,252,18/10/2023,16:02:14,027+806
2061,252,18/10/2023,16:02:14,027+811
2062,252,18/10/2023,16:02:14,027+811
2063,252,18/10/2023,16:02:15,027+816
2064,252,18/10/2023,16:02:15,027+821
2065,252,18/10/2023,16:02:15,027+826
2066,252,18/10/2023,16:02:15,027+831
2067,252,18/10/2023,16:02:15,027+831
2068,252,18/10/2023,16:02:15,027+836
2069,252,18/10/2023,16:02:15,027+841
2070,253,18/10/2023,16:02:15,027+846
2071,253,18/10/2023,16:02:15,027+851
2072,253,18/10/2023,16:02:15,027+856
2073,253,18/10/2023,16:02:15,027+856
2074,253,18/10/2023,16:02:15,027+861
2075,253,18/10/2023,16:02:15,027+866
2076,253,18/10/2023,16:02:15,027+871
2077,253,18/10/2023,16:02:15,027+876
2078,253,18/10/2023,16:02:15,027+876
2079,253,18/10/2023,16:02:15,027+881
2080,253,18/10/2023,16:02:16,027+886
2081,253,18/10/2023,16:02:16,027+891
2082,253,18/10/2023,16:02:16,027+896
2083,253,18/10/2023,16:02:16,027+901
2084,253,18/10/2023,16:02:16,027+901
2085,253,18/10/2023,16:02:16,027+906
2086,253,18/10/2023,16:02:16,027+911
2087,253,18/10/2023,16:02:16,027+916
2088,253,18/10/2023,16:02:16,027+921
2089,253,18/10/2023,16:02:16,027+921
2090,253,18/10/2023,16:02:16,027+926
2091,253,18/10/2023,16:02:16,027+931
2092,253,18/10/2023,16:02:16,027+936
2093,253,18/10/2023,16:02:16,027+941
2094,253,18/10/2023,16:02:16,027+941
2095,253,18/10/2023,16:02:16,027+946
2096,254,18/10/2023,16:02:16,027+951
2097,254,18/10/2023,16:02:17,027+956
2098,254,18/10/2023,16:02:17,027+961
2099,254,18/10/2023,16:02:17,027+966
2100,254,18/10/2023,16:02:17,027+966
2101,254,18/10/2023,16:02:17,027+971
2102,254,18/10/2023,16:02:17,027+976
2103,254,18/10/2023,16:02:17,027+981
2104,254,18/10/2023,16:02:17,027+986
2105,254,18/10/2023,16:02:17,027+991
2106,254,18/10/2023,16:02:17,027+991
2107,254,18/10/2023,16:02:17,027+996
2108,254,18/10/2023,16:02:17,028+001
2109,254,18/10/2023,16:02:17,028+006
2110,254,18/10/2023,16:02:17,028+011
2111,254,18/10/2023,16:02:17,028+011
2112,254,18/10/2023,16:02:17,028+016
2113,254,18/10/2023,16:02:17,028+021
2114,254,18/10/2023,16:02:18,028+026
2115,254,18/10/2023,16:02:18,028+031
2116,254,18/10/2023,16:02:18,028+031
2117,254,18/10/2023,16:02:18,028+036
2118,254,18/10/2023,16:02:18,028+041
2119,254,18/10/2023,16:02:18,028+046
2120,254,18/10/2023,16:02:18,028+051
2121,255,18/10/2023,16:02:18,028+056
2122,255,18/10/2023,16:02:18,028+056
2123,255,18/10/2023,16:02:18,028+061
2124,255,18/10/2023,16:02:18,028+066
2125,255,18/10/2023,16:02:18,028+071
2126,255,18/10/2023,16:02:18,028+076
2127,255,18/10/2023,16:02:18,028+076
2128,255,18/10/2023,16:02:18,028+081
2129,255,18/10/2023,16:02:18,028+086
2130,255,18/10/2023,16:02:18,028+091
2131,255,18/10/2023,16:02:19,028+096
2132,255,18/10/2023,16:02:19,028+101
2133,255,18/10/2023,16:02:19,028+101
2134,255,18/10/2023,16:02:19,028+106
2135,255,18/10/2023,16:02:19,028+111
2136,255,18/10/2023,16:02:19,028+116
2137,255,18/10/2023,16:02:19,028+121
2138,255,18/10/2023,16:02:19,028+126
2139,255,18/10/2023,16:02:19,028+126
2140,255,18/10/2023,16:02:19,028+131
2141,255,18/10/2023,16:02:19,028+136
2142,255,18/10/2023,16:02:19,028+141
2143,255,18/10/2023,16:02:19,028+146
2144,255,18/10/2023,16:02:19,028+151
2145,255,18/10/2023,16:02:19,028+151
2146,255,18/10/2023,16:02:19,028+156
2147,256,18/10/2023,16:02:19,028+161
2148,256,18/10/2023,16:02:19,028+166
2149,256,18/10/2023,16:02:20,028+171
2150,256,18/10/2023,16:02:20,028+171
2151,256,18/10/2023,16:02:20,028+176
2152,256,18/10/2023,16:02:20,028+181
2153,256,18/10/2023,16:02:20,028+186
2154,256,18/10/2023,16:02:20,028+191
2155,256,18/10/2023,16:02:20,028+191
2156,256,18/10/2023,16:02:20,028+196
2157,256,18/10/2023,16:02:20,028+201
2158,256,18/10/2023,16:02:20,028+206
2159,256,18/10/2023,16:02:20,028+211
2160,256,18/10/2023,16:02:20,028+216
2161,256,18/10/2023,16:02:20,028+216
2162,256,18/10/2023,16:02:20,028+221
2163,256,18/10/2023,16:02:20,028+226
2164,256,18/10/2023,16:02:20,028+231
2165,256,18/10/2023,16:02:20,028+236
2166,256,18/10/2023,16:02:21,028+241
2167,256,18/10/2023,16:02:21,028+241
2168,256,18/10/2023,16:02:21,028+246
2169,256,18/10/2023,16:02:21,028+251
2170,256,18/10/2023,16:02:21,028+256
2171,256,18/10/2023,16:02:21,028+261
2172,256,18/10/2023,16:02:21,028+266
2173,256,18/10/2023,16:02:21,028+266
2174,257,18/10/2023,16:02:21,028+271
2175,257,18/10/2023,16:02:21,028+276
2176,257,18/10/2023,16:02:21,028+281
2177,257,18/10/2023,16:02:21,028+286
2178,257,18/10/2023,16:02:21,028+291
2179,257,18/10/2023,16:02:21,028+291
2180,257,18/10/2023,16:02:21,028+296
2181,257,18/10/2023,16:02:21,028+301
2182,257,18/10/2023,16:02:21,028+306
2183,257,18/10/2023,16:02:22,028+311
2184,257,18/10/2023,16:02:22,028+311
2185,257,18/10/2023,16:02:22,028+316
2186,257,18/10/2023,16:02:22,028+321
2187,257,18/10/2023,16:02:22,028+326
2188,257,18/10/2023,16:02:22,028+331
2189,257,18/10/2023,16:02:22,028+336
2190,257,18/10/2023,16:02:22,028+336
2191,257,18/10/2023,16:02:22,028+341
2192,257,18/10/2023,16:02:22,028+346
2193,257,18/10/2023,16:02:22,028+351
2194,257,18/10/2023,16:02:22,028+356
2195,257,18/10/2023,16:02:22,028+361
2196,257,18/10/2023,16:02:22,028+361
2197,257,18/10/2023,16:02:22,028+366
2198,257,18/10/2023,16:02:22,028+371
2199,257,18/10/2023,16:02:22,028+376
2200,257,18/10/2023,16:02:22,028+381
2201,257,18/10/2023,16:02:22,028+381
2202,258,18/10/2023,16:02:23,028+386
2203,258,18/10/2023,16:02:23,028+391
2204,258,18/10/2023,16:02:23,028+396
2205,258,18/10/2023,16:02:23,028+401
2206,258,18/10/2023,16:02:23,028+406
2207,258,18/10/2023,16:02:23,028+406
2208,258,18/10/2023,16:02:23,028+411
2209,258,18/10/2023,16:02:23,028+416
2210,258,18/10/2023,16:02:23,028+421
2211,258,18/10/2023,16:02:23,028+426
2212,258,18/10/2023,16:02:23,028+431
2213,258,18/10/2023,16:02:23,028+431
2214,258,18/10/2023,16:02:23,028+436
2215,258,18/10/2023,16:02:23,028+441
2216,258,18/10/2023,16:02:23,028+446
2217,258,18/10/2023,16:02:23,028+451
2218,258,18/10/2023,16:02:24,028+456
2219,258,18/10/2023,16:02:24,028+461
2220,258,18/10/2023,16:02:24,028+461
2221,258,18/10/2023,16:02:24,028+466
2222,258,18/10/2023,16:02:24,028+471
2223,258,18/10/2023,16:02:24,028+476
2224,258,18/10/2023,16:02:24,028+481
2225,258,18/10/2023,16:02:24,028+481
2226,258,18/10/2023,16:02:24,028+486
2227,258,18/10/2023,16:02:24,028+491
2228,258,18/10/2023,16:02:24,028+496
2229,259,18/10/2023,16:02:24,028+501
2230,259,18/10/2023,16:02:24,028+506
2231,259,18/10/2023,16:02:24,028+506
2232,259,18/10/2023,16:02:24,028+511
2233,259,18/10/2023,16:02:24,028+516
2234,259,18/10/2023,16:02:24,028+521
2235,259,18/10/2023,16:02:25,028+526
2236,259,18/10/2023,16:02:25,028+531
2237,259,18/10/2023,16:02:25,028+531
2238,259,18/10/2023,16:02:25,028+536
2239,259,18/10/2023,16:02:25,028+541
2240,259,18/10/2023,16:02:25,028+546
2241,259,18/10/2023,16:02:25,028+551
2242,259,18/10/2023,16:02:25,028+556
2243,259,18/10/2023,16:02:25,028+556
2244,259,18/10/2023,16:02:25,028+561
2245,259,18/10/2023,16:02:25,028+566
2246,259,18/10/2023,16:02:25,028+571
2247,259,18/10/2023,16:02:25,028+576
2248,259,18/10/2023,16:02:25,028+581
2249,259,18/10/2023,16:02:25,028+581
2250,259,18/10/2023,16:02:25,028+586
2251,259,18/10/2023,16:02:25,028+591
2252,259,18/10/2023,16:02:25,028+596
2253,259,18/10/2023,16:02:26,028+601
2254,259,18/10/2023,16:02:26,028+606
2255,259,18/10/2023,16:02:26,028+606
2256,259,18/10/2023,16:02:26,028+611
2257,259,18/10/2023,16:02:26,028+616
2258,259,18/10/2023,16:02:26,028+621
2259,259,18/10/2023,16:02:26,028+626
2260,259,18/10/2023,16:02:26,028+631
2261,259,18/10/2023,16:02:26,028+631
2262,260,18/10/2023,16:02:26,028+636
2263,260,18/10/2023,16:02:26,028+641
2264,260,18/10/2023,16:02:26,028+646
2265,260,18/10/2023,16:02:26,028+651
2266,260,18/10/2023,16:02:26,028+656
2267,260,18/10/2023,16:02:26,028+656
2268,260,18/10/2023,16:02:26,028+661
2269,260,18/10/2023,16:02:26,028+666
2270,260,18/10/2023,16:02:27,028+671
2271,260,18/10/2023,16:02:27,028+676
2272,260,18/10/2023,16:02:27,028+681
2273,260,18/10/2023,16:02:27,028+681
2274,260,18/10/2023,16:02:27,028+686
2275,260,18/10/2023,16:02:27,028+691
2276,260,18/10/2023,16:02:27,028+696
2277,260,18/10/2023,16:02:27,028+701
2278,260,18/10/2023,16:02:27,028+706
2279,260,18/10/2023,16:02:27,028+711
2280,260,18/10/2023,16:02:27,028+711
2281,260,18/10/2023,16:02:27,028+716
2282,260,18/10/2023,16:02:27,028+721
2283,260,18/10/2023,16:02:27,028+726
2284,260,18/10/2023,16:02:27,028+731
2285,260,18/10/2023,16:02:27,028+736
2286,260,18/10/2023,16:02:27,028+736
2287,260,18/10/2023,16:02:27,028+741
2288,260,18/10/2023,16:02:28,028+746
2289,260,18/10/2023,16:02:28,028+751
2290,260,18/10/2023,16:02:28,028+756
2291,260,18/10/2023,16:02:28,028+761
2292,260,18/10/2023,16:02:28,028+761
2293,260,18/10/2023,16:02:28,028+766
2294,260,18/10/2023,16:02:28,028+771
2295,260,18/10/2023,16:02:28,028+776
2296,260,18/10/2023,16:02:28,028+781
2297,261,18/10/2023,16:02:28,028+786
2298,261,18/10/2023,16:02:28,028+786
2299,261,18/10/2023,16:02:28,028+791
2300,261,18/10/2023,16:02:28,028+796
2301,261,18/10/2023,16:02:28,028+801
2302,261,18/10/2023,16:02:28,028+806
2303,261,18/10/2023,16:02:28,028+811
2304,261,18/10/2023,16:02:28,028+811
2305,261,18/10/2023,16:02:29,028+816
2306,261,18/10/2023,16:02:29,028+821
2307,261,18/10/2023,16:02:29,028+826
2308,261,18/10/2023,16:02:29,028+831
2309,261,18/10/2023,16:02:29,028+836
2310,261,18/10/2023,16:02:29,028+836
2311,261,18/10/2023,16:02:29,028+841
2312,261,18/10/2023,16:02:29,028+846
2313,261,18/10/2023,16:02:29,028+851
2314,261,18/10/2023,16:02:29,028+856
2315,261,18/10/2023,16:02:29,028+861
2316,261,18/10/2023,16:02:29,028+866
2317,261,18/10/2023,16:02:29,028+866
2318,261,18/10/2023,16:02:29,028+871
2319,261,18/10/2023,16:02:29,028+876
2320,261,18/10/2023,16:02:29,028+881
2321,261,18/10/2023,16:02:29,028+886
2322,262,18/10/2023,16:02:30,028+891
2323,262,18/10/2023,16:02:30,028+891
2324,262,18/10/2023,16:02:30,028+896
2325,262,18/10/2023,16:02:30,028+901
2326,262,18/10/2023,16:02:30,028+906
2327,262,18/10/2023,16:02:30,028+911
2328,262,18/10/2023,16:02:30,028+916
2329,262,18/10/2023,16:02:30,028+916
2330,262,18/10/2023,16:02:30,028+921
2331,262,18/10/2023,16:02:30,028+926
2332,262,18/10/2023,16:02:30,028+931
2333,262,18/10/2023,16:02:30,028+936
2334,262,18/10/2023,16:02:30,028+941
2335,262,18/10/2023,16:02:30,028+946
2336,262,18/10/2023,16:02:30,028+946
2337,262,18/10/2023,16:02:30,028+951
2338,262,18/10/2023,16:02:30,028+956
2339,262,18/10/2023,16:02:31,028+961
2340,262,18/10/2023,16:02:31,028+966
2341,262,18/10/2023,16:02:31,028+971
2342,262,18/10/2023,16:02:31,028+971
2343,263,18/10/2023,16:02:31,028+976
2344,263,18/10/2023,16:02:31,028+981
2345,263,18/10/2023,16:02:31,028+986
2346,263,18/10/2023,16:02:31,028+991
2347,263,18/10/2023,16:02:31,028+996
2348,263,18/10/2023,16:02:31,029+001
2349,263,18/10/2023,16:02:31,029+001
2350,263,18/10/2023,16:02:31,029+006
2351,263,18/10/2023,16:02:31,029+011
2352,263,18/10/2023,16:02:31,029+016
2353,263,18/10/2023,16:02:31,029+021
2354,263,18/10/2023,16:02:31,029+026
2355,263,18/10/2023,16:02:31,029+026
2356,263,18/10/2023,16:02:31,029+031
2357,263,18/10/2023,16:02:32,029+036
2358,263,18/10/2023,16:02:32,029+041
2359,263,18/10/2023,16:02:32,029+046
2360,264,18/10/2023,16:02:32,029+051
2361,264,18/10/2023,16:02:32,029+056
2362,264,18/10/2023,16:02:32,029+056
2363,264,18/10/2023,16:02:32,029+061
2364,264,18/10/2023,16:02:32,029+066
2365,264,18/10/2023,16:02:32,029+071
2366,264,18/10/2023,16:02:32,029+076
2367,264,18/10/2023,16:02:32,029+081
2368,264,18/10/2023,16:02:32,029+086
2369,264,18/10/2023,16:02:32,029+086
2370,264,18/10/2023,16:02:32,029+091
2371,264,18/10/2023,16:02:32,029+096
2372,264,18/10/2023,16:02:32,029+101
2373,264,18/10/2023,16:02:32,029+106
2374,264,18/10/2023,16:02:33,029+111
2375,264,18/10/2023,16:02:33,029+116
2376,264,18/10/2023,16:02:33,029+116
2377,264,18/10/2023,16:02:33,029+121
2378,265,18/10/2023,16:02:33,029+126
2379,265,18/10/2023,16:02:33,029+131
2380,265,18/10/2023,16:02:33,029+136
2381,265,18/10/2023,16:02:33,029+141
2382,265,18/10/2023,16:02:33,029+141
2383,265,18/10/2023,16:02:33,029+146
2384,265,18/10/2023,16:02:33,029+151
2385,265,18/10/2023,16:02:33,029+156
2386,265,18/10/2023,16:02:33,029+161
2387,265,18/10/2023,16:02:33,029+166
2388,265,18/10/2023,16:02:33,029+171
2389,265,18/10/2023,16:02:33,029+171
2390,265,18/10/2023,16:02:33,029+176
2391,265,18/10/2023,16:02:34,029+181
2392,265,18/10/2023,16:02:34,029+186
2393,265,18/10/2023,16:02:34,029+191
2394,266,18/10/2023,16:02:34,029+196
2395,266,18/10/2023,16:02:34,029+201
2396,266,18/10/2023,16:02:34,029+201
2397,266,18/10/2023,16:02:34,029+206
2398,266,18/10/2023,16:02:34,029+211
2399,266,18/10/2023,16:02:34,029+216
2400,266,18/10/2023,16:02:34,029+221
2401,266,18/10/2023,16:02:34,029+226
2402,266,18/10/2023,16:02:34,029+231
2403,266,18/10/2023,16:02:34,029+231
2404,266,18/10/2023,16:02:34,029+236
2405,266,18/10/2023,16:02:34,029+241
2406,266,18/10/2023,16:02:34,029+246
2407,266,18/10/2023,16:02:34,029+251
2408,266,18/10/2023,16:02:35,029+256
2409,266,18/10/2023,16:02:35,029+261
2410,266,18/10/2023,16:02:35,029+261
2411,266,18/10/2023,16:02:35,029+266
2412,266,18/10/2023,16:02:35,029+271
2413,266,18/10/2023,16:02:35,029+276
2414,267,18/10/2023,16:02:35,029+281
2415,267,18/10/2023,16:02:35,029+286
2416,267,18/10/2023,16:02:35,029+291
2417,267,18/10/2023,16:02:35,029+296
2418,267,18/10/2023,16:02:35,029+296
2419,267,18/10/2023,16:02:35,029+301
2420,267,18/10/2023,16:02:35,029+306
2421,267,18/10/2023,16:02:35,029+311
2422,267,18/10/2023,16:02:35,029+316
2423,267,18/10/2023,16:02:35,029+321
2424,267,18/10/2023,16:02:35,029+321
2425,267,18/10/2023,16:02:35,029+326
2426,267,18/10/2023,16:02:36,029+331
2427,267,18/10/2023,16:02:36,029+336
2428,267,18/10/2023,16:02:36,029+341
2429,267,18/10/2023,16:02:36,029+346
2430,267,18/10/2023,16:02:36,029+351
2431,267,18/10/2023,16:02:36,029+351
2432,267,18/10/2023,16:02:36,029+356
2433,267,18/10/2023,16:02:36,029+361
2434,267,18/10/2023,16:02:36,029+366
2435,268,18/10/2023,16:02:36,029+371
2436,268,18/10/2023,16:02:36,029+376
2437,268,18/10/2023,16:02:36,029+381
2438,268,18/10/2023,16:02:36,029+386
2439,268,18/10/2023,16:02:36,029+386
2440,268,18/10/2023,16:02:36,029+391
2441,268,18/10/2023,16:02:36,029+396
2442,268,18/10/2023,16:02:36,029+401
2443,268,18/10/2023,16:02:37,029+406
2444,268,18/10/2023,16:02:37,029+411
2445,268,18/10/2023,16:02:37,029+416
2446,268,18/10/2023,16:02:37,029+416
2447,268,18/10/2023,16:02:37,029+421
2448,268,18/10/2023,16:02:37,029+426
2449,268,18/10/2023,16:02:37,029+431
2450,268,18/10/2023,16:02:37,029+436
2451,268,18/10/2023,16:02:37,029+441
2452,268,18/10/2023,16:02:37,029+446
2453,268,18/10/2023,16:02:37,029+446
2454,268,18/10/2023,16:02:37,029+451
2455,268,18/10/2023,16:02:37,029+456
2456,268,18/10/2023,16:02:37,029+461
2457,268,18/10/2023,16:02:37,029+466
2458,268,18/10/2023,16:02:37,029+471
2459,268,18/10/2023,16:02:37,029+476
2460,268,18/10/2023,16:02:38,029+481
2461,268,18/10/2023,16:02:38,029+481
2462,269,18/10/2023,16:02:38,029+486
2463,269,18/10/2023,16:02:38,029+491
2464,269,18/10/2023,16:02:38,029+496
2465,269,18/10/2023,16:02:38,029+501
2466,269,18/10/2023,16:02:38,029+506
2467,269,18/10/2023,16:02:38,029+511
2468,269,18/10/2023,16:02:38,029+511
2469,269,18/10/2023,16:02:38,029+516
2470,269,18/10/2023,16:02:38,029+521
2471,269,18/10/2023,16:02:38,029+526
2472,269,18/10/2023,16:02:38,029+531
2473,269,18/10/2023,16:02:38,029+536
2474,269,18/10/2023,16:02:38,029+541
2475,269,18/10/2023,16:02:38,029+541
2476,269,18/10/2023,16:02:38,029+546
2477,269,18/10/2023,16:02:38,029+551
2478,269,18/10/2023,16:02:39,029+556
2479,269,18/10/2023,16:02:39,029+561
2480,269,18/10/2023,16:02:39,029+566
2481,269,18/10/2023,16:02:39,029+571
2482,269,18/10/2023,16:02:39,029+576
2483,269,18/10/2023,16:02:39,029+576
2484,269,18/10/2023,16:02:39,029+581
2485,269,18/10/2023,16:02:39,029+586
2486,269,18/10/2023,16:02:39,029+591
2487,269,18/10/2023,16:02:39,029+596
2488,269,18/10/2023,16:02:39,029+601
2489,269,18/10/2023,16:02:39,029+606
2490,269,18/10/2023,16:02:39,029+606
2491,269,18/10/2023,16:02:39,029+611
2492,269,18/10/2023,16:02:39,029+616
2493,270,18/10/2023,16:02:39,029+621
2494,270,18/10/2023,16:02:39,029+626
2495,270,18/10/2023,16:02:40,029+631
2496,270,18/10/2023,16:02:40,029+636
2497,270,18/10/2023,16:02:40,029+641
2498,270,18/10/2023,16:02:40,029+641
2499,270,18/10/2023,16:02:40,029+646
2500,270,18/10/2023,16:02:40,029+651
2501,270,18/10/2023,16:02:40,029+656
2502,270,18/10/2023,16:02:40,029+661
2503,270,18/10/2023,16:02:40,029+666
2504,270,18/10/2023,16:02:40,029+671
2505,270,18/10/2023,16:02:40,029+671
2506,270,18/10/2023,16:02:40,029+676
2507,270,18/10/2023,16:02:40,029+681
2508,270,18/10/2023,16:02:40,029+686
2509,270,18/10/2023,16:02:40,029+691
2510,270,18/10/2023,16:02:40,029+696
2511,270,18/10/2023,16:02:40,029+701
2512,270,18/10/2023,16:02:41,029+706
2513,270,18/10/2023,16:02:41,029+706
2514,270,18/10/2023,16:02:41,029+711
2515,270,18/10/2023,16:02:41,029+716
2516,270,18/10/2023,16:02:41,029+721
2517,270,18/10/2023,16:02:41,029+726
2518,270,18/10/2023,16:02:41,029+731
2519,270,18/10/2023,16:02:41,029+736
2520,270,18/10/2023,16:02:41,029+736
2521,270,18/10/2023,16:02:41,029+746
2522,270,18/10/2023,16:02:41,029+746
2523,270,18/10/2023,16:02:41,029+751
2524,270,18/10/2023,16:02:41,029+756
2525,270,18/10/2023,16:02:41,029+761
2526,271,18/10/2023,16:02:41,029+766
2527,271,18/10/2023,16:02:41,029+771
2528,271,18/10/2023,16:02:41,029+771
2529,271,18/10/2023,16:02:41,029+776
2530,271,18/10/2023,16:02:42,029+781
2531,271,18/10/2023,16:02:42,029+786
2532,271,18/10/2023,16:02:42,029+791
2533,271,18/10/2023,16:02:42,029+796
2534,271,18/10/2023,16:02:42,029+801
2535,271,18/10/2023,16:02:42,029+806
2536,271,18/10/2023,16:02:42,029+806
2537,271,18/10/2023,16:02:42,029+811
2538,271,18/10/2023,16:02:42,029+816
2539,271,18/10/2023,16:02:42,029+821
2540,271,18/10/2023,16:02:42,029+826
2541,271,18/10/2023,16:02:42,029+831
2542,271,18/10/2023,16:02:42,029+836
2543,271,18/10/2023,16:02:42,029+841
2544,271,18/10/2023,16:02:42,029+841
2545,271,18/10/2023,16:02:42,029+846
